"text","tweet_id","created_at","Language","Week"
"I love #dior and how they treat #JISOO from #BLACKPINK good as they should 
She is part of dior family for sure 
@Dior we love you",1546909434504511490,"2022-07-12T17:28:44","en","29"
"#pfw
@dior SS23 

#fashion #menfashion #style #newcollection #dior #summer #discover #viaestilo https://t.co/eoz8nndpAs",1546977748941475840,"2022-07-12T22:00:11","en","29"
"Calling all brides! Here's a peek at some of the most beautiful wedding gowns at @ZMURADofficial, @ElieSaabWorld, @Dior, @CHANEL, and more. 
https://t.co/DXLOqURAbd",1547181545659801600,"2022-07-13T11:30","en","29"
"Citing a letter from @Dior the source familiar with the matter said the French label was backing down ""in light of the friendly relationship between the two Maisons"".

https://t.co/o6ESZbkGHh",1547139310884835330,"2022-07-13T08:42:10","en","29"
"디올 향수 추천 차은우 화보&amp;영상 속 라 콜렉시옹 프리베 그리 디올 에덴-록 오드퍼퓸 캔들 (출처 : 유아히얼 | 블로그)

#차은우 #CHAEUNWOO
#차은우_for_diorbeauty
#ChaEunwooxDiorBeauty
#DiorBeauty #Dior @Dior https://t.co/275GEmLzL8",1547094641949847550,"2022-07-13T05:44:40","en","29"
". @Dior had requested compensation from the rival label @MaisonValentino for ‘hampering’ business with Rome show. #Fashion #style 

https://t.co/ddd4ehHdiT",1547211744736600060,"2022-07-13T13:30","en","29"
"ROFL are you aware you can get heavily sued for editing a company promotional picture lol 
@PorgAuthority ?
fun fact : pictures hold as much copyrights as a movie ;)
@Dior https://t.co/07B9FsaaEm",1547039287518105600,"2022-07-13T02:04:43","en","29"
"Didn’t think this @Dior 001 pink blush would work on my pale/porcelain complexion but it really is the best blush. Ever.",1547186033586044930,"2022-07-13T11:47:50","en","29"
"Harris Dickinson in @Dior Men Resort 2023 at the 'Where The Crawdads Sing' NY Premiere https://t.co/kwxpxXBwv3",1547065876691779580,"2022-07-13T03:50:22","en","29"
"#pfw
@dior SS23 

#fashion #menfashion #style #newcollection #dior #summer #discover #viaestilo https://t.co/BT5YjSsVmr",1547173564490596350,"2022-07-13T10:58:17","en","29"
"Ayo @trvisXX @Dior nice collection and all. Buttttttttttt Um. I can’t afford that shit lol. 1 outfit will cost my kids not to eat for months. Let’s make shit affordable for fuck sake",1547271030950940670,"2022-07-13T17:25:35","en","29"
"220714 판타지오 포스트 차은우 디올뷰티 화보 촬영  비하인드 (출처 : 차은우 기.. | 블로그)

#차은우 #CHAEUNWOO
#차은우_for_DiorBeauty
#ChaEunwooxDiorBeauty
#DiorBeauty #Dior @Dior https://t.co/7GjljHK254",1547673590819999740,"2022-07-14T20:05:13","en","29"
"오늘의동미니:20220714 (출처 : MIKY의.. | 블로그)

#차은우 #CHAEUNWOO
#차은우_for_DIORBEAUTY
#ChaEunwooxDiorBeauty
#DiorBeauty #Dior @Dior https://t.co/f5ClsPY8ny",1547674926970114050,"2022-07-14T20:10:31","en","29"
".@TravisScott's @Dior collaboration is out, and he's donating a portion of the proceeds from the apparel to his Project HEAL initiative, which has helped with mental heath resources &amp; HBCUs. A lot of these items go hard, especially the sneakers.🔥I have more info on @HipHopVibe1. https://t.co/d5YoNN3l1k",1547669290064588800,"2022-07-14T19:48:07","en","29"
"New Travis Scott vlog by @LoicPrigent Cactus Jack Dior @Dior 

https://t.co/C5G5Vs3c9S",1547584260319481860,"2022-07-14T14:10:15","en","29"
"RT @annecurtissmith: Back at my fave spot. Been more than a minute 🙈

Wearing @plainsandprints 🤍
⏱: @swatch_ph 💙
🎁: @dior from @euroluxeprive.

Glam by my loves @robbiepinera and @santiagoraymond 💖 @ It's Showtime Studio https://t.co/0ro4dANNsw",1547482743692460030,"2022-07-14T07:26:51","en","29"
"Don't work with this terrorist! Irina Shayk supports war! @chanelofficial @balenciaga @jacquemus @roberto_cavalli @dior @dolcegabbana @supremenewyork #russiaisaterroriststate",1547672033898639360,"2022-07-14T19:59:01","en","29"
"where can i get the @Dior rosy glow blush? its always out of stock everywhere😭 #diorbeauty",1547574721071689730,"2022-07-14T13:32:20","en","29"
"Dior boy comeback #HARUTO #DIOR #HARUTOXDIOR @Dior https://t.co/cRv3GLV91K",1547544780095242240,"2022-07-14T11:33:22","en","29"
"Was expecting something better @Dior the whole travis C was Ass bro",1547711847431749630,"2022-07-14T22:37:14","en","29"
"Garcia has teamed with @Dior to create his robe and boxing trunks as he prepares to take on a tough opponent in Javier Fortuna on Saturday at the https://t.co/Q1gADrQ57e Arena in Los Angeles.
https://t.co/jMIv0Lh2GB",1547891239172771840,"2022-07-15T10:30:04","en","29"
"Oh my...😍... Another artwork from @ChocChipPony... Its dior...his most loyal supporters... Through out... Thank you @Dior 💋 https://t.co/VLQy1goSVw",1547947788985454590,"2022-07-15T14:14:47","en","29"
". @Dior pls stop cultural appropriation!

Princess Diana also wore this classic hanfu horse-face skirt, how dare you plagiarize?  @Dior https://t.co/rhqiPXYMKR",1547869571604180990,"2022-07-15T09:03:58","en","29"
"It says inspired by #dior ‘s hallmark silhouette. #diorfall22 Years ago @dior had another design worn by #princessdiana , same form (马面裙 Mǎ Miàn Qún #hanfu ) but embroidered &amp; in Qing-dynasty style, credit to #chinese skirt. Suddenly it’s now original? #culturalappropriation https://t.co/i0cXNtfepA",1547967616832000000,"2022-07-15T15:33:34","en","29"
"Can't thank/recommend/praise @dior enough for standing by Johnny Depp. Dior will forever be a family favourite for generations 👍
#abusehasnogender 
#justiceforjohnnydepp 
#johnnydepp 
#Dior 
#amberheardisaprovenliar https://t.co/W2hOtpYySS",1548089388776636420,"2022-07-15T23:37:27","en","29"
"I don’t know what’s happened to me but #MrsHarrisGoesToParis made me cry. Like legit tears. Just a beautifully dazzling and charming film. And the clothes, I mean, just exquisite. @Dior est très magnifique.",1548069082016034820,"2022-07-15T22:16:45","en","29"
"When did the centuries-old Ming hanfu’s zhuyao and horse-face skirts become a new Dior design? 

@Dior pls stop cultural appropriation！！ @Dior 

#dior #culturalappropriation #hanfu #zhuyao https://t.co/2waPFJIrOr",1547967290138034180,"2022-07-15T15:32:16","en","29"
"stop cultural appropriation!!!马面裙your newly released skirt is undoubtedly from China!! stop steal us chinese own culture!
@Dior #CulturalAppropriation",1547921873027366910,"2022-07-15T12:31:48","en","29"
"차은우 잘생김 폭발 보그코리아 디올 화보 (출처 : 렌느제이산.. | 블로그)

#차은우 #CHAEUNWOO
#차은우_for_DIORBEAUTY
#ChaEunwooxDiorBeauty
#DiorBeauty #Dior @Dior https://t.co/Metus6QWqA",1547773775759888380,"2022-07-15T02:43:19","en","29"
"At @Dior #MariaGraziaChiuri paid hommage to #Ukraine in the Fall 2022 #haute couture collection with the embroidery, and sets showcasing the work of Ukrainian #artist #OlesiaTrofymenko. Discover more at @abcnews https://t.co/rtmJ1dZ869",1548004940596924420,"2022-07-15T18:01:53","en","29"
"https://t.co/IrFmVKqkYQ         @Dior   Regarding your brand's newly released skirt, which is exactly the same as our traditional Chinese dress, the horse-faced skirt, has attracted the attention of our Chinese people. I hope your brand can give an explanation and apologize to us",1547971390409609220,"2022-07-15T15:48:34","en","29"
"Russophobic trap:aims to smear Irina Shayk for allegedly typing 'russianzz wedneday'on IG story depicting Russian salad. To manipulate twitter folks, a pic with her holding a book with putin on cover is being spread from 2020! @Dior @voguemagazine @gucci @Prada @CHANEL @blueberry https://t.co/r9ZrX4qIpE",1547862367760855040,"2022-07-15T08:35:21","en","29"
"Jessica Henwick in @Dior at ''#TheGrayMan '' LA Premiere https://t.co/2dofU6qaLk",1547781192967081980,"2022-07-15T03:12:47","en","29"
"#Dior #culturalappropriation This type of design can be found everywhere in Chinese hanfu shop. Admit your design refer to hanfu！Or you just want to be a plagiarist?@Dior https://t.co/7XuTGYS1DH",1547925099810287620,"2022-07-15T12:44:37","en","29"
"cotyincorporate: pineapplegosh: Mister @dior Cherie. @cotyincorporate @alejandropachecorivera &amp;rubiocaliente. - @blackmirroronnetflix - @netflix https://t.co/HORagvTwAp",1548063795708211200,"2022-07-15T21:55:45","en","29"
"My first @Dior purchase was the @trvisXX collab let’s gooo! So fye!!! 🔥🤘🏾",1548034058088697860,"2022-07-15T19:57:35","en","29"
"I think dior should explain and apologize for plagiarizing Chinese culture. This is not a trivial matter. I hope you can express your attitude and apologize publicly.@Dior",1547985130240626690,"2022-07-15T16:43:09","en","29"
"To be honest, Dior governmentWe (thousands of Chinese in Qian Qian) wouldn't be so angry if we were generous enough to admit that the dress on the Korean show borrowed the traditional costume of Chinese Han culture-horseface dress.
@Dior Please give me a reasonable explanation.",1547919993035440130,"2022-07-15T12:24:19","en","29"
"#culturalappropriation
@Dior This is exactly plagiarizing and cultural appropriation, the designer need to explain this and apologize.🙅‍♀️🙅‍♀️🙅‍♀️",1547988245564518400,"2022-07-15T16:55:32","en","29"
"You are copying Chinese culture and saying it is your own!😡😡😡@Dior https://t.co/yojOgdpEFG",1548021344943497220,"2022-07-15T19:07:04","en","29"
"Our Dior Ambassador Oh Sehun impact 🎉😍🧡

@Dior #SEHUN
#세훈 #오세훈 #OHSEHUN #DiorSummer23 #Dior https://t.co/hJbZF5VxqM",1547909086133747710,"2022-07-15T11:40:59","en","29"
"#culturalappropriation ＃马面裙 #Chinese #ChineseCulture  Why is the horse skirt, a traditional Chinese dress, designed by you? Cultural theft is shameful @Dior",1547972587690401790,"2022-07-15T15:53:19","en","29"
"❤️🍾🥂Repost from @tashoakley
•
J’adore birthdays 💙🇮🇹 @dior https://t.co/hDW2YnFD9U",1547880844953473020,"2022-07-15T09:48:46","en","29"
"You should be ashamed.@Dior https://t.co/0nnONmWKcF",1548019153394880510,"2022-07-15T18:58:21","en","29"
"STOP CULTURE APPROPRIATION😡😡😡🇨🇳🇨🇳🇨🇳@Dior https://t.co/fsdGoRw6rT",1548005268167938050,"2022-07-15T18:03:11","en","29"
"the mamianqun 马面裙 is and has been part of the traditional Chinese Hanfu for hundreds of years lol, stop stealing what's ours and claiming it as your own ""unique"" design, ya dimwits @Dior 
#culturalappropriation",1547980373560135680,"2022-07-15T16:24:15","en","29"
"thank you @Dior  #JohnnyDeppWonAgain #Dior #Sauvage #Fanart #Art and thank you to the artists that keep doing fantastic art of depp and coming up with some awesome posters of she who should not be named #JohnnyKeepsWinning #JohnnyDeppIsASurvivor #AmberHeardIsFinished https://t.co/Hgn7yXetUb",1548451134171332610,"2022-07-16T23:34:53","en","29"
"#Scent : @Dior Homme 👃",1548346562216017920,"2022-07-16T16:39:21","en","29"
"Dior, Cheap or not, go to cure if you are crazy. A shameful thief  
@Dior
  #马面裙 #汉服 #hanfu",1548126653188284420,"2022-07-16T02:05:31","en","29"
"I'm not surprise anymore that's why he is called @Dior's Dearest❤‍🔥

CONGRATULATION OH SEHUN
#SEHUN #세훈 #DiorSummer23 https://t.co/8nspcGHWPW",1548253760186593280,"2022-07-16T10:30:36","en","29"
"The Dior’s skirt is designed by a Korean??? Oh my god, that makes sense. As I know, Korea is jealous of Chinese brillant culture for many many many years, this is the right time for them🤮🤮🤮🤮 However @Dior this designer is trying to cause painful repercussions for your brand… https://t.co/E3SgQgfXbj",1548195933963161600,"2022-07-16T06:40:49","en","29"
"You should say that your design reference to Chinese traditional clothe style, not call  yourself ""the iconic Dior outline"", sick, naked theft 😡 Is Dior a cultural thief! @Dior 😡😡 https://t.co/2L1Fblm7Wg",1548190717855510530,"2022-07-16T06:20:05","en","29"
"This is obvious cultural appropriation. I hope that when using other countries' culture, the source can be indicated, ok?
Appropriating Chinese traditional costumes and claiming that they belong to you is very shameful!
@Dior 
#Dior https://t.co/Hjwq8jd1vh",1548182315607633920,"2022-07-16T05:46:42","en","29"
"I think @Dior should give a reply. Dior claims to be an original skirt, which is exactly the same as the mamian skirt（Horseface skirt）of the Ming Dynasty in China. Please stop cultural misappropriation.
#Dior #Chineseculture #culturalappropriation #skirt #mamianqun #迪奧 https://t.co/HuIiqOQVvP",1548182732303638530,"2022-07-16T05:48:21","en","29"
"obviously Cultural misappropriation，@Dior We know that you can see it, apologize and explain the creative source. https://t.co/2WbEXp04L1",1548310944974983170,"2022-07-16T14:17:50","en","29"
"#Dior #DiorSTOPCULTUREAPPROPRIATION
@Dior 
Your signature Dior silhouette is copied from the traditional Chinese horse skirt. As early as hundreds of years ago, Chinese people started to wear horse skirts. Chinese traditional clothing stores made innovations several years ago. 😡",1548124696792952830,"2022-07-16T01:57:45","en","29"
"#Dior @Dior Stop cultural appropriation! Shameless thief!😡😡 https://t.co/ZntD6oZQpG",1548204404439822340,"2022-07-16T07:14:28","en","29"
"#Dior   
How dare you use ancient Chinese clothes to pretend to be your own design😓🤥@Dior",1548106175052361730,"2022-07-16T00:44:09","en","29"
"Mamianqun is Chinese traditional clothes
@Dior
#hanfu 
#Chinahanfu 
#Dior 
#Cultrualappropriation https://t.co/oSocy66omW",1548439842819715070,"2022-07-16T22:50:01","en","29"
"Cultural appropriation!! Shame on you.@Dior 
Must explain and apologize.",1548353343575052290,"2022-07-16T17:06:18","en","29"
"STOP CULTURE APPROPRIATION！！！！
@Dior, aren't you ashamed?😰😰
#Dior #Mamianqun #Mamianskirt #hanfu https://t.co/kDyBMZdScS",1548127753098039300,"2022-07-16T02:09:53","en","29"
"shame on you #Dior #cultureappropriation @Dior https://t.co/oByAqgYBCW",1548274200514744320,"2022-07-16T11:51:49","en","29"
"shame on you CD @Dior ,SHAME ON U https://t.co/bxrBOKTYTt",1548298501318397950,"2022-07-16T13:28:23","en","29"
"stop cultural invasion👊@Dior https://t.co/i123kUDBVg",1548247906552991740,"2022-07-16T10:07:20","en","29"
"SHAMELESS @Dior STOP CULTURE APPROPRIATION! #dior #马面裙 #汉服 #hanfu https://t.co/EA796tbW1C",1548229030746267650,"2022-07-16T08:52:20","en","29"
"Have no shame?@Dior https://t.co/UoJr0CBbIy",1548137609922510850,"2022-07-16T02:49:03","en","29"
"Stop stealing @Dior https://t.co/cGTbWOQgIw",1548102267005390850,"2022-07-16T00:28:37","en","29"
"Shame on you @Dior https://t.co/GFCbV9JgKF",1548317333172924420,"2022-07-16T14:43:13","en","29"
"Excuse me？@Dior https://t.co/ENYNqzH50E",1548108934988197890,"2022-07-16T00:55:07","en","29"
"this user loves @dior.elyce 🫶🏽",1548127635435270140,"2022-07-16T02:09:25","en","29"
"#culturalappropriation
@Dior Why do you keep slient？",1548229560260370430,"2022-07-16T08:54:26","en","29"
"so, where's my lady dior astro bag @Dior ? 

an astro inspired bag and it's not sent to astrologers, ok 😡",1548633053857300480,"2022-07-17T11:37:46","en","30"
"STOP CULTURAL APPROPRIATION，STOP YOUR ROBBERY Mamianqun is China traditional clothes,it belongs to China🇨🇳🇨🇳@Dior #cultureappropriation
偷来的东西永远上不了台面！ https://t.co/S9rgJNoWrh",1548662091602542590,"2022-07-17T13:33:10","en","30"
"Missed opportunity to make that a denim @Dior robe in the spirit of #teamgoossen 👖 #boxing  #GarciaFortuna",1548508628323147780,"2022-07-17T03:23:21","en","30"
"Today is #Wonwoo's birthday🎂. The member of the South Korean boy group @pledis_17 and we wish him a happy birthday🎊.

On that note, K-pop stars are being tapped to market large #brands such as @Dior with #Jisoo👇
https://t.co/GJUeJOz58r",1548582257350348800,"2022-07-17T08:15:56","en","30"
"""Emblématique de la silhouette Dior"" ???
@Dior don't learn from Kardashian. 
We are willing to share our culture but it doesn't mean that you can claim it yours.
#Chine #hanfu #culturalappropriation #Dior #kimono 
https://t.co/J38ABlzxjn",1548724388924510210,"2022-07-17T17:40:42","en","30"
"Stop your culture appropriation！！！！！
@Dior https://t.co/VcgGwEoJR7",1548524293134290940,"2022-07-17T04:25:36","en","30"
"Seriously @Dior? 
Is it that hard to give credit?
This is why I never buy any of these brands... They always cultural appropriate and never cultural appreciate. 
https://t.co/jUL8JQ8CF2",1548510119465725950,"2022-07-17T03:29:17","en","30"
"#DiorCulturalAppropriation #Dior抄袭 #culturethief
obviously Cultural misappropriation, @Dior  if you can not do your own design, then just quit the job https://t.co/wIKOw8LGB0",1548562155582107650,"2022-07-17T06:56:03","en","30"
"As an international brand design team, I don’t have enough knowledge about design. But, have your entire team buy your degrees from colleges or all of you fxck up in your clothing history course? Stop cultural appropriation! Stop calling everything yours! @Dior",1548691645662650370,"2022-07-17T15:30:36","en","30"
"Just saying, #Dior shame on you. Nothing wrong with taking inspiration from places, but the shame comes when you don’t acknowledge it and claim it’s all original! Just like writing a paper and don’t have the bibliography!
#DiorSummer23 #DiorCulturalAppropriation 
@Dior",1548787627243061250,"2022-07-17T21:52","en","30"
"1. This is not Dior silhouette, this is Chinese Mamianqun. Well-preserved Ming and Qing Mamianqun can be seen in many museum collections. As Chinese, I ask @Dior to respect my culture and STOP #culturalappropriation",1548674288038731780,"2022-07-17T14:21:37","en","30"
"#cultureappropriation  @Dior 
Stop cultural misappropriation！！
Why close the comment section of weibo？
Your dress uses the Chinese Ming dynasty dress style and claims to be original.
Please stop your cultural appropriation！！ 
#Dior#Cultrualappropriation",1548520944582307840,"2022-07-17T04:12:17","en","30"
"#Cultrualappropriation
#Dior #hanfu #马面裙 #马面
@Dior @Dior
Stop cultural misappropriation！！
Why close the comment section of weibo？
Your dress uses the Chinese Ming dynasty dress style and claims to be original.
Please stop your cultural appropriation！！",1548611647186542590,"2022-07-17T10:12:43","en","30"
"Who is the creator does matter, for not only the present Chinese but our ancestor. 
It just like scientific discovery, which means not that no one can use and develop the discovery, but that the name and fame of the creator is inviolable.@Dior #马面裙",1548526202012413950,"2022-07-17T04:33:11","en","30"
"Mamianqun is Chinese traditional clothes
@Dior
#hanfu 
#Chinahanfu 
#Dior 
#Cultrualappropriation https://t.co/pqpI7yf1gp",1548605010585366530,"2022-07-17T09:46:20","en","30"
"That boi went from @dolcegabbana to @Dior ok Boo I see you!!!",1548511149401964540,"2022-07-17T03:33:22","en","30"
"STOP CULTURE APPROPRIATION😡😡😡🇨🇳🇨🇳🇨🇳🇨🇳🇨🇳🇨🇳🇨🇳🇨🇳🇨🇳🇨🇳#Dior抄袭 #Dior #迪奥抄袭 #迪奥 #中国马面裙 #文化挪用 #文化zz #Dior道歉 #迪奥道歉@Dior🇨🇳🇨🇳🇨🇳🇨🇳🇨🇳🇨🇳🇨🇳🇨🇳🇨🇳🇨🇳🇨🇳🇨🇳🇨🇳🇨🇳🇨🇳🇨🇳🇨🇳🇨🇳🇨🇳🇨🇳🇨🇳🇨🇳🇨🇳 #cultureappropriation 同胞们挺住！坚持下去！打击文化掠夺！！！😡😡🇨🇳🆙🆙🆙🆙🆙🆙🆙🇨🇳🇨🇳",1548702890063065090,"2022-07-17T16:15:17","en","30"
"Bravo @Dior for standing by #JohnnyDeppIsASurvivor #JOHNNYDEPPWINS #JohnnyDeppWonAgain #JohnnyDeppKeepsWinning https://t.co/fVwnbgRHkz",1548681358289080320,"2022-07-17T14:49:43","en","30"
"#Cultrualappropriation
how dare you😡😡😡@dior",1548560733868560380,"2022-07-17T06:50:24","en","30"
"#Dior抄袭
你还有点逼脸没有？@Dior",1548555537062563840,"2022-07-17T06:29:45","en","30"
"#Dior    @Dior https://t.co/JY99qt4I6h",1548471956474761220,"2022-07-17T00:57:38","en","30"
"Everyone tells me how wonderful the #sauvage by @Dior smells. Thank you @Mz_Tosyn",1549051263668846590,"2022-07-18T15:19:35","en","30"
"Sofia Richie tried out bold summer trends in St. Tropez, elevating a retro @Dior hat with one of the season's most daring tops. https://t.co/zyGhsKRNx2",1548846264124579840,"2022-07-18T01:45","en","30"
"I’m pretty sure Ruto will be @Dior’s ambassador one day. 🙌🏻🦋✨ https://t.co/3kwsSPIoQz",1548982464248676350,"2022-07-18T10:46:12","en","30"
"“Happiness is the secret to all beauty. There is no beauty without happiness.” 
- CHRISTIAN @DIOR",1549131534250172420,"2022-07-18T20:38:33","en","30"
"Stop copying Chinese culture. Horseshoe skirts belong to China.There was a dynasty with horseface skirts in China, and Korea was not born yet. You tell Lao Tzu where Korean culture sprang up, know about history, don't tamper with history, and don't say that Chinese @Dior",1548896690651877380,"2022-07-18T05:05:22","en","30"
"#dior #dior copy      Have you no shame? We Chinese thousands of years ago 马面裙 you blatantly steal the past is yours? Is there any law left? A brand like this should be sniffed at @Dior Come out and admit your guilt. Don't hide.",1549056362608349180,"2022-07-18T15:39:51","en","30"
"On July 15, a netizen posted a question about a skirt released by Dior, suspected to be copied from China's horse skirt, ""Dior plagiarism"" related inscription also hit the hot list. @dior copy",1548891073170341890,"2022-07-18T04:43:03","en","30"
"#Dior @Dior The Horse Skirt is China, not your original! Please don't steal Chinese traditional costumes! The horse  Skirt in the Song Dynasty in China ! Don't believe you can check the information, please apologize, and take the product!🇨🇳",1548908404399550460,"2022-07-18T05:51:55","en","30"
"This is cultural appropriation. Apologize immediately and explain the cultural origin. This is Chinese culture. Don't think we are easy to bully.@Dior #Dior抄袭",1548853041922592770,"2022-07-18T02:11:56","en","30"
"#Dior #DiorCulturalAppropriation #diorcopy #Dior抄袭 @Dior 
DIOR“抄袭”中国汉服设计？确实不是抄袭，但这是文化挪用！ ｜文化挪用是什么以及为什么它不能被允许丨Shiyin 十音 https://t.co/U3PyRlZBKo 来自 @YouTube",1549138117931720700,"2022-07-18T21:04:43","en","30"
"#Dior
#diorcopy
#DiorCulturalAppropriation
#dior马面裙
#shameonDior
IT'S CHINESE🇨🇳🇨🇳🇨🇳 CLOTHES NOT KOREAN! 🚫STOP CULTURAL APPROPRIATION!🚫 APOLOGIZE!!!
Mamian Qun （马面裙）was originated from Ming dynasty of China. ❌STOP CULTURAL APPROPRIATION❌ APOLOGIZE!! @Dior#Dior道歉!",1548901920831676420,"2022-07-18T05:26:09","en","30"
"迪奥道歉@Dior This is gangsterism!Stop cultural appropriation！迪奥！停止你的文化挪用和盗窃行为！这是小偷行为！",1548960497168371710,"2022-07-18T09:18:55","en","30"
"#cultureappropriation  #Dior @Dior  Stop cultural appropriation! ❌❌❌ https://t.co/dwI6pmksff",1548887568468549630,"2022-07-18T04:29:07","en","30"
"For real @Dior LOOK https://t.co/m5CbFOyX9T",1548986799489695740,"2022-07-18T11:03:26","en","30"
"#Dior 
压榨着自己仅剩的愚笨脑子
窃取别人的结晶以为是自己的宝石
@Dior",1549050477081374720,"2022-07-18T15:16:28","en","30"
"지수의 가방 속 최초 공개! 블핑 멤버들도 탐낸 아이템은? JISOO reveals what's in her bag for the first time! | MY VOGUE https://t.co/NLwSNIeUNA 

#블랙핑크 #지수 @BLACKPINK #JISOO @DIOR",1548934738911858690,"2022-07-18T07:36:34","en","30"
"小偷@dior https://t.co/ixTDyNoihZ",1549057094648664060,"2022-07-18T15:42:46","en","30"
"เตะมากลางใจเราเล้ยยยย🦋 💓💓💓

#Dior #CactusJackDior
#HARUTO #하루토  #ハルト #温斗 @Dior @treasuremembers https://t.co/daMfdBrmli",1548983278803116030,"2022-07-18T10:49:27","en","30"
"🆕 @DIOR bags

more #DIOR on my🔝IGStory Highlights

✌🏾VIBER &amp; WHATSAPP🇺🇸+19178737700 TO SHOP

📲NO DM PLEASE

DISCLAIMER: all copyrights © belong to the owners of the photos &amp; the luxury brand https://t.co/Pzp5ZiUvJK",1549508982917992450,"2022-07-19T21:38:24","en","30"
"Shame on @Dior . Please APOLOGIZE in the WORLDWIDE and CREIDT your inspiration coming from #mamianqun which is from CHINA🇨🇳. Last, STOP CULTURE APPROPRIATION, SHOW SOME RESPECT !!!#cultureappropriation #dior #DiorCulturalAppropriation #Dior文化挪用 https://t.co/SwYGyQRTcD",1549430705088008190,"2022-07-19T16:27:21","en","30"
"Dior is disgusting.😅😅😅😅😅😅😅@Dior
你没家吗，到处偷。Disgusting fellow. Which culture are you going to steal next🤔🤔😮#Dior#DiorCulturalAppropriation https://t.co/L2EROsEH0n",1549424495210946560,"2022-07-19T16:02:41","en","30"
"Dior vs Hanfu Mamian Skirt, coincidence or appropriation? https://t.co/gtfYo5uAr3 来自 @YouTube。 @Dior  #hanfu #culturalappropriation #DiorCulturalAppropriation #Dior #DiorFall22   I hope that dior can explain this design,meric .",1549204921077178370,"2022-07-19T01:30:10","en","30"
"#Dior I know you can see it @Dior  Apologize for your plagiarism and shamelessness and get off the shelves completely. You are no longer a fashion brand, but a thief nailed to the pillar of shame.",1549268514506252290,"2022-07-19T05:42:52","en","30"
"#Cultrualappropriation #Dior 
！
@Dior 
Stop cultural misappropriation！！
Why close the comment section of weibo？
Your dress uses the Chinese Ming dynasty dress style and claims to be original.
Please stop your cultural appropriation！！",1549363609163251710,"2022-07-19T12:00:44","en","30"
".@dior reintroducing cologne blanche!!!! thank you francis kurkdjian",1549186105748094980,"2022-07-19T00:15:24","en","30"
"Alexa, transport us to the @dior pop-up 😍 https://t.co/rc1VmPQvot",1549534773504315390,"2022-07-19T23:20:53","en","30"
"I especially love the @Dior coat on the 90 degree day. https://t.co/YLqEnK0Dpu",1549498794248634370,"2022-07-19T20:57:55","en","30"
"#DiorCulturalAppropriation #DiorSummer23 #Dior抄袭 Stop cultural plagiarism @Dior #Dior #Dior #diorcopy https://t.co/0Dwy5IKMdM",1549334026468503550,"2022-07-19T10:03:11","en","30"
"迪奥你抄袭马面裙你贱不贱？
@Dior",1549328992984920060,"2022-07-19T09:43:11","en","30"
"The MA  MIANis Chinese.🇨🇳🇨🇳🇨🇳🇨🇳🇨🇳🇨🇳@Dior",1549372016158842880,"2022-07-19T12:34:09","en","30"
"Need 1M$ to buy @gucci @LouisVuitton @Dior @Burberry",1549258109218062340,"2022-07-19T05:01:31","en","30"
"抄袭@Dior",1549370590267523070,"2022-07-19T12:28:29","en","30"
"#PrinceHarry stepping out in @Dior. Looking like straight 🔥🔥🔥🔥 https://t.co/5mXld26UWz",1549835435970543620,"2022-07-20T19:15:37","en","30"
"We love a @Dior couple. Harry finally bought some new clothes y'all lol https://t.co/PpLJTPzEsk",1549739854883332100,"2022-07-20T12:55:48","en","30"
"Prince Harry, the Duke of Sussex looked great in his @Dior suit. Great fit and dashing look for his keynote speech at the UN headquarters in New York City to celebrate #MandelaDay❤️🇿🇦
#StartsInDior https://t.co/9ggp0vOUIF",1549817130224320510,"2022-07-20T18:02:52","en","30"
"#StarsInDior The fashion brand @dior tweets that Prince Harry’s suit at UN was designed by their men’s creative director Kim Jones. https://t.co/LJATkyvoB3",1549739566424276990,"2022-07-20T12:54:40","en","30"
"@jpgfashionfreakshow #currentlywearing 

Dress @jeanpaulgaultier 👗
Shoes @jimmychoo 👠
Bag @dior 👛
Head band @swarovski 🎀

#jeanpaulgaultier #fashion #premiere #redcarpet #musicaltheatre #TinaBarrett #dress https://t.co/kekbhSB0oM",1549696642756087810,"2022-07-20T10:04:06","en","30"
"Get him @gucci @LouisVuitton @Dior @Burberry @CHANEL @Hermes_Paris @Versace @armani @MaisonValentino @BALENCIAGA @dolcegabbana @givenchy @RalphLauren @OffWht @CalvinKlein @MichaelKors https://t.co/uKIyJPH5bK",1549782726336978940,"2022-07-20T15:46:10","en","30"
"The son of the Prince of Wales is trotting around the UN in a Dior suit. Did his Savile Row tailors refuse to cut his suits or is he getting paid for this? If Savile Row tailor sent his already measured and cut model to Kim Jones at @Dior, then all the work was done on Savile Row https://t.co/JsjgVYNF0B",1549733906592808960,"2022-07-20T12:32:10","en","30"
"Love my new @dior visor. Arrived in time for our cruise  @saks needs to do better with their wrapping and presentation. https://t.co/zyBM5typY0",1549563200206786560,"2022-07-20T01:13:51","en","30"
"Daniel Kaluuya in @Dior at the ''#NopeMovie '' LA Premiere https://t.co/nd2khdan6H",1549777391286996990,"2022-07-20T15:24:58","en","30"
"China is one of the countries with the longest traditional civilization and culture in the world. We have many beautiful and noble traditional clothes in China. Many countries and brands are copying China's traditional clothing and culture. But it's not a reason to copy.🇨🇳🇨🇳@Dior",1549640500634095620,"2022-07-20T06:21","en","30"
